cell,domain,s,reuse,pattern,width,scope,n_rows,n_caps,realized_s,union_rows,union_share,overlap_ratio,mean_payload_len,survivor_payload_len,A,B,C,CBO,D,O,C_over_B,C_over_A,C_over_O,B_over_O,A_over_O,regret_C,regret_A,regret_B,logr_C_A,logr_C_B,tokens_A,tokens_B,tokens_C,tokens_O,rows_A,rows_B,rows_C,amort_A,amort_B,amort_C,amort_O,evictions_C,cov_C,quality_note
ecom|s25|r1|OVERLAP|w1|CELL,ecom,25,1,OVERLAP,1,CELL,10000,1,0.2355,2355,0.2355,0.0,56.79,56.75,2.595764,0.609137,0.611021,0.609137,0.609137,0.609137,1.00309,0.23539,1.00309,1.0,4.26138,0.00309,3.26138,0.0,-1.446504,0.003088,1058958,249268,249268,8e-05,10000,2355,2355,2.595764,0.6091375,0.6110215,0.6091375,0,0.2355,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|OVERLAP|w2|WORKLOAD,ecom,25,1,OVERLAP,2,WORKLOAD,10000,2,0.2355,2355,0.2355,0.0,56.79,56.83,5.194296,1.219593,1.223361,1.219593,1.219593,1.219593,1.00309,0.23552,1.00309,1.0,4.25904,0.00309,3.25904,0.0,-1.445959,0.003085,2011724,473797,473797,8e-05,20000,4710,4710,5.194296,1.219593,1.223361,1.219593,0,0.2355,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|OVERLAP|w2|CAP_10PCT,ecom,25,1,OVERLAP,2,CAP_10PCT,10000,2,0.2355,2355,0.2355,0.0,56.79,56.83,5.194296,1.219593,1.223361,1.219593,1.219593,1.219593,1.00309,0.23552,1.00309,1.0,4.25904,0.00309,3.25904,0.0,-1.445959,0.003085,2011724,473797,473797,8e-05,20000,4710,4710,5.194296,1.219593,1.223361,1.219593,2710,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|OVERLAP|w2|CELL,ecom,25,1,OVERLAP,2,CELL,10000,2,0.2355,2355,0.2355,0.0,56.79,56.83,5.194296,1.219593,1.223361,1.219593,1.219593,1.219593,1.00309,0.23552,1.00309,1.0,4.25904,0.00309,3.25904,0.0,-1.445959,0.003085,2011724,473797,473797,8e-05,20000,4710,4710,5.194296,1.219593,1.223361,1.219593,0,0.2355,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|OVERLAP|w4|WORKLOAD,ecom,25,1,OVERLAP,4,WORKLOAD,10000,4,0.2414,2414,0.2414,0.0,56.79,56.95,9.73136,2.342756,2.350481,2.342756,2.342756,2.342756,1.0033,0.24154,1.0033,1.0,4.15381,0.0033,3.15381,0.0,-1.420734,0.003292,3727256,900444,900444,8e-05,40000,9656,9656,9.73136,2.342756,2.3504808,2.342756,0,0.2414,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|OVERLAP|w4|CAP_10PCT,ecom,25,1,OVERLAP,4,CAP_10PCT,10000,4,0.2414,2414,0.2414,0.0,56.79,56.95,9.73136,2.342756,2.350481,2.342756,2.342756,2.342756,1.0033,0.24154,1.0033,1.0,4.15381,0.0033,3.15381,0.0,-1.420734,0.003292,3727256,900444,900444,8e-05,40000,9656,9656,9.73136,2.342756,2.3504808,2.342756,5656,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|OVERLAP|w4|CELL,ecom,25,1,OVERLAP,4,CELL,10000,4,0.2414,2414,0.2414,0.0,56.79,56.95,9.73136,2.342756,2.350481,2.342756,2.342756,2.342756,1.0033,0.24154,1.0033,1.0,4.15381,0.0033,3.15381,0.0,-1.420734,0.003292,3727256,900444,900444,8e-05,40000,9656,9656,9.73136,2.342756,2.3504808,2.342756,0,0.2414,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w1|WORKLOAD,ecom,25,1,NESTED,1,WORKLOAD,10000,1,0.2511,2511,0.2511,0.0,56.79,56.78,2.595764,0.649582,0.65159,0.649582,0.649582,0.649582,1.00309,0.25102,1.00309,1.0,3.99606,0.00309,2.99606,0.0,-1.38222,0.003088,1058958,265875,265875,8e-05,10000,2511,2511,2.595764,0.6495815,0.6515903,0.6495815,0,0.2511,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w1|CAP_10PCT,ecom,25,1,NESTED,1,CAP_10PCT,10000,1,0.2511,2511,0.2511,0.0,56.79,56.78,2.595764,0.649582,0.65159,0.649582,0.649582,0.649582,1.00309,0.25102,1.00309,1.0,3.99606,0.00309,2.99606,0.0,-1.38222,0.003088,1058958,265875,265875,8e-05,10000,2511,2511,2.595764,0.6495815,0.6515903,0.6495815,1511,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w1|CELL,ecom,25,1,NESTED,1,CELL,10000,1,0.2511,2511,0.2511,0.0,56.79,56.78,2.595764,0.649582,0.65159,0.649582,0.649582,0.649582,1.00309,0.25102,1.00309,1.0,3.99606,0.00309,2.99606,0.0,-1.38222,0.003088,1058958,265875,265875,8e-05,10000,2511,2511,2.595764,0.6495815,0.6515903,0.6495815,0,0.2511,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w2|WORKLOAD,ecom,25,1,NESTED,2,WORKLOAD,10000,2,0.2511,2511,0.2511,0.0,56.79,56.78,5.194296,1.300109,1.304127,1.300109,1.300109,1.300109,1.00309,0.25107,1.00309,1.0,3.99528,0.00309,2.99528,0.0,-1.382028,0.003085,2011724,505137,505137,8e-05,20000,5022,5022,5.194296,1.300109,1.3041266,1.300109,0,0.2511,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w2|CAP_10PCT,ecom,25,1,NESTED,2,CAP_10PCT,10000,2,0.2511,2511,0.2511,0.0,56.79,56.78,5.194296,1.300109,1.304127,1.300109,1.300109,1.300109,1.00309,0.25107,1.00309,1.0,3.99528,0.00309,2.99528,0.0,-1.382028,0.003085,2011724,505137,505137,8e-05,20000,5022,5022,5.194296,1.300109,1.3041266,1.300109,3022,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w2|CELL,ecom,25,1,NESTED,2,CELL,10000,2,0.2511,2511,0.2511,0.0,56.79,56.78,5.194296,1.300109,1.304127,1.300109,1.300109,1.300109,1.00309,0.25107,1.00309,1.0,3.99528,0.00309,2.99528,0.0,-1.382028,0.003085,2011724,505137,505137,8e-05,20000,5022,5022,5.194296,1.300109,1.3041266,1.300109,0,0.2511,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w4|WORKLOAD,ecom,25,1,NESTED,4,WORKLOAD,10000,4,0.2511,2511,0.2511,0.0,56.79,56.78,9.73136,2.435438,2.443473,2.435438,2.435438,2.435438,1.0033,0.25109,1.0033,1.0,3.99573,0.0033,2.99573,0.0,-1.381933,0.003294,3727256,935952,935952,8e-05,40000,10044,10044,9.73136,2.435438,2.4434732,2.435438,0,0.2511,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w4|CAP_10PCT,ecom,25,1,NESTED,4,CAP_10PCT,10000,4,0.2511,2511,0.2511,0.0,56.79,56.78,9.73136,2.435438,2.443473,2.435438,2.435438,2.435438,1.0033,0.25109,1.0033,1.0,3.99573,0.0033,2.99573,0.0,-1.381933,0.003294,3727256,935952,935952,8e-05,40000,10044,10044,9.73136,2.435438,2.4434732,2.435438,6044,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r1|NESTED|w4|CELL,ecom,25,1,NESTED,4,CELL,10000,4,0.2511,2511,0.2511,0.0,56.79,56.78,9.73136,2.435438,2.443473,2.435438,2.435438,2.435438,1.0033,0.25109,1.0033,1.0,3.99573,0.0033,2.99573,0.0,-1.381933,0.003294,3727256,935952,935952,8e-05,40000,10044,10044,9.73136,2.435438,2.4434732,2.435438,0,0.2511,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w1|WORKLOAD,ecom,25,10,DISJOINT,1,WORKLOAD,10000,1,0.24849,9414,0.9414,1.119522,56.79,56.92,2.596484,6.429873,2.444396,3.043678,3.043678,2.444396,0.38016,0.94143,1.0,2.63045,1.06222,0.0,0.06222,1.63045,-0.06036,-0.967157,1058958,2631148,996943,0.0008,10000,24849,9414,0.2596484,0.64298725,0.24443962,0.24443962,0,0.9414,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w1|CAP_10PCT,ecom,25,10,DISJOINT,1,CAP_10PCT,10000,1,0.24849,9414,0.9414,1.119522,56.79,56.92,2.596484,6.429873,6.449752,6.447763,14.278551,2.444396,1.00309,2.48403,2.63859,2.63045,1.06222,1.63859,0.06222,1.63045,0.909883,0.003087,1058958,2631148,2631148,0.0008,10000,24849,24849,0.2596484,0.64298725,0.64497517,0.24443962,23849,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w1|CELL,ecom,25,10,DISJOINT,1,CELL,10000,1,0.24849,9414,0.9414,1.119522,56.79,56.92,2.596484,6.429873,6.449752,6.447763,14.278551,2.444396,1.00309,2.48403,2.63859,2.63045,1.06222,1.63859,0.06222,1.63045,0.909883,0.003087,1058958,2631148,2631148,0.0008,10000,24849,24849,0.2596484,0.64298725,0.64497517,0.24443962,0,0.2429,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w2|WORKLOAD,ecom,25,10,DISJOINT,2,WORKLOAD,10000,2,0.24852,9445,0.9445,1.112868,56.79,56.66,5.195016,12.865256,4.906279,6.084755,6.084755,4.906279,0.38136,0.94442,1.0,2.6222,1.05885,0.0,0.05885,1.6222,-0.057184,-0.964015,2011724,4997338,1899911,0.0008,20000,49704,18890,0.5195016,1.2865256,0.4906279,0.4906279,0,0.9445,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w2|CAP_10PCT,ecom,25,10,DISJOINT,2,CAP_10PCT,10000,2,0.24852,9445,0.9445,1.112868,56.79,56.66,5.195016,12.865256,12.905019,12.901069,28.538549,4.906279,1.00309,2.48412,2.63031,2.6222,1.05885,1.63031,0.05885,1.6222,0.909917,0.003086,2011724,4997338,4997338,0.0008,20000,49704,49704,0.5195016,1.2865256,1.29050192,0.4906279,47704,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w2|CELL,ecom,25,10,DISJOINT,2,CELL,10000,2,0.24852,9445,0.9445,1.112868,56.79,56.66,5.195016,12.865256,12.905019,12.901069,28.538549,4.906279,1.00309,2.48412,2.63031,2.6222,1.05885,1.63031,0.05885,1.6222,0.909917,0.003086,2011724,4997338,4997338,0.0008,20000,49704,49704,0.5195016,1.2865256,1.29050192,0.4906279,0,0.2506,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w4|WORKLOAD,ecom,25,10,DISJOINT,4,WORKLOAD,10000,4,0.2516,9440,0.944,1.127583,56.79,56.8,9.73208,24.401884,9.187008,11.396906,11.396906,9.187008,0.37649,0.94399,1.0,2.65613,1.05933,0.0,0.05933,1.65613,-0.057637,-0.97687,3727256,9376858,3518472,0.0008,40000,100640,37760,0.973208,2.4401884,0.9187008,0.9187008,0,0.944,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w4|CAP_10PCT,ecom,25,10,DISJOINT,4,CAP_10PCT,10000,4,0.2516,9440,0.944,1.127583,56.79,56.8,9.73208,24.401884,24.482396,24.474418,53.468758,9.187008,1.0033,2.51564,2.66489,2.65613,1.05933,1.66489,0.05933,1.65613,0.922527,0.003294,3727256,9376858,9376858,0.0008,40000,100640,100640,0.973208,2.4401884,2.4482396,0.9187008,96640,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|DISJOINT|w4|CELL,ecom,25,10,DISJOINT,4,CELL,10000,4,0.2516,9440,0.944,1.127583,56.79,56.8,9.73208,24.401884,24.482396,24.474418,53.468758,9.187008,1.0033,2.51564,2.66489,2.65613,1.05933,1.66489,0.05933,1.65613,0.922527,0.003294,3727256,9376858,9376858,0.0008,40000,100640,100640,0.973208,2.4401884,2.4482396,0.9187008,0,0.2562,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w1|WORKLOAD,ecom,25,10,OVERLAP,1,WORKLOAD,10000,1,0.23863,7747,0.7747,2.696811,56.79,56.75,2.596484,6.175522,2.011505,2.532223,2.532223,2.011505,0.32572,0.7747,1.0,3.0701,1.29082,0.0,0.29082,2.0701,-0.255275,-1.12171,1058958,2527227,820269,0.0008,10000,23863,7747,0.2596484,0.61755215,0.20115051,0.20115051,0,0.7747,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w1|CAP_10PCT,ecom,25,10,OVERLAP,1,CAP_10PCT,10000,1,0.23863,7747,0.7747,2.696811,56.79,56.75,2.596484,6.175522,6.194612,6.192728,12.128762,2.011505,1.00309,2.38577,3.07959,3.0701,1.29082,2.07959,0.29082,2.0701,0.869522,0.003087,1058958,2527227,2527227,0.0008,10000,23863,23863,0.2596484,0.61755215,0.61946119,0.20115051,22863,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w1|CELL,ecom,25,10,OVERLAP,1,CELL,10000,1,0.23863,7747,0.7747,2.696811,56.79,56.75,2.596484,6.175522,6.194612,6.192728,12.128762,2.011505,1.00309,2.38577,3.07959,3.0701,1.29082,2.07959,0.29082,2.0701,0.869522,0.003087,1058958,2527227,2527227,0.0008,10000,23863,23863,0.2596484,0.61755215,0.61946119,0.20115051,0,0.2377,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w2|WORKLOAD,ecom,25,10,OVERLAP,2,WORKLOAD,10000,2,0.23839,7710,0.771,2.704728,56.79,56.83,5.195016,12.348505,4.007046,5.064644,5.064644,4.007046,0.3245,0.77133,1.0,3.0817,1.29647,0.0,0.29647,2.0817,-0.259645,-1.125481,2011724,4797663,1551712,0.0008,20000,47678,15420,0.5195016,1.2348505,0.4007046,0.4007046,0,0.771,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w2|CAP_10PCT,ecom,25,10,OVERLAP,2,CAP_10PCT,10000,2,0.23839,7710,0.771,2.704728,56.79,56.83,5.195016,12.348505,12.386647,12.382879,24.22826,4.007046,1.00309,2.38433,3.09122,3.0817,1.29647,2.09122,0.29647,2.0817,0.868919,0.003084,2011724,4797663,4797663,0.0008,20000,47678,47678,0.5195016,1.2348505,1.23866474,0.4007046,45678,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w2|CELL,ecom,25,10,OVERLAP,2,CELL,10000,2,0.23839,7710,0.771,2.704728,56.79,56.83,5.195016,12.348505,12.386647,12.382879,24.22826,4.007046,1.00309,2.38433,3.09122,3.0817,1.29647,2.09122,0.29647,2.0817,0.868919,0.003084,2011724,4797663,4797663,0.0008,20000,47678,47678,0.5195016,1.2348505,1.23866474,0.4007046,0,0.2435,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w4|WORKLOAD,ecom,25,10,OVERLAP,4,WORKLOAD,10000,4,0.2383,7644,0.7644,2.708099,56.79,56.95,9.73208,23.115048,7.439145,9.450545,9.450545,7.439145,0.32183,0.76439,1.0,3.10722,1.30823,0.0,0.30823,2.10722,-0.268672,-1.133728,3727256,8882730,2848958,0.0008,40000,95320,30576,0.973208,2.3115048,0.74391448,0.74391448,0,0.7644,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w4|CAP_10PCT,ecom,25,10,OVERLAP,4,CAP_10PCT,10000,4,0.2383,7644,0.7644,2.708099,56.79,56.95,9.73208,23.115048,23.191304,23.183579,45.413393,7.439145,1.0033,2.38298,3.11747,3.10722,1.30823,2.11747,0.30823,2.10722,0.86835,0.003294,3727256,8882730,8882730,0.0008,40000,95320,95320,0.973208,2.3115048,2.3191304,0.74391448,91320,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|OVERLAP|w4|CELL,ecom,25,10,OVERLAP,4,CELL,10000,4,0.2383,7644,0.7644,2.708099,56.79,56.95,9.73208,23.115048,23.191304,23.183579,45.413393,7.439145,1.0033,2.38298,3.11747,3.10722,1.30823,2.11747,0.30823,2.10722,0.86835,0.003294,3727256,8882730,8882730,0.0008,40000,95320,95320,0.973208,2.3115048,2.3191304,0.74391448,0,0.2427,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w1|WORKLOAD,ecom,25,10,NESTED,1,WORKLOAD,10000,1,0.25234,4560,0.456,3.024015,56.79,56.77,2.596484,6.529171,1.184444,1.307449,2.719489,1.184444,0.18141,0.45617,1.0,5.51244,2.19215,0.0,1.19215,4.51244,-0.784885,-1.707007,1058958,2672081,482918,0.0008,10000,25234,4560,0.2596484,0.6529171,0.1184444,0.1184444,0,0.456,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w1|CAP_10PCT,ecom,25,10,NESTED,1,CAP_10PCT,10000,1,0.25234,4560,0.456,3.024015,56.79,56.77,2.596484,6.529171,6.394671,6.517677,9.460198,1.184444,0.9794,2.46282,5.39888,5.51244,2.19215,4.39888,1.19215,4.51244,0.901307,-0.020815,1058958,2672081,2608957,0.0008,10000,25234,24638,0.2596484,0.6529171,0.63946714,0.1184444,23638,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w1|CELL,ecom,25,10,NESTED,1,CELL,10000,1,0.25234,4560,0.456,3.024015,56.79,56.77,2.596484,6.529171,6.549358,6.548978,9.491499,1.184444,1.00309,2.52239,5.52948,5.51244,2.19215,4.52948,1.19215,4.51244,0.925209,0.003087,1058958,2672081,2672081,0.0008,10000,25234,25234,0.2596484,0.6529171,0.65493582,0.1184444,0,0.456,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w2|WORKLOAD,ecom,25,10,NESTED,2,WORKLOAD,10000,2,0.25234,4560,0.456,3.024015,56.79,56.77,5.195016,13.066534,2.369468,2.615597,5.441145,2.369468,0.18134,0.4561,1.0,5.51454,2.19248,0.0,1.19248,4.51454,-0.785034,-1.707389,2011724,5076498,917426,0.0008,20000,50468,9120,0.5195016,1.3066534,0.2369468,0.2369468,0,0.456,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w2|CAP_10PCT,ecom,25,10,NESTED,2,CAP_10PCT,10000,2,0.25234,4560,0.456,3.024015,56.79,56.77,5.195016,13.066534,12.797229,13.043358,18.931371,2.369468,0.97939,2.46337,5.40089,5.51454,2.19248,4.40089,1.19248,4.51454,0.901529,-0.020826,2011724,5076498,4955235,0.0008,20000,50468,49276,0.5195016,1.3066534,1.27972288,0.2369468,47276,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w2|CELL,ecom,25,10,NESTED,2,CELL,10000,2,0.25234,4560,0.456,3.024015,56.79,56.77,5.195016,13.066534,13.106908,13.106148,18.994162,2.369468,1.00309,2.52298,5.53158,5.51454,2.19248,4.53158,1.19248,4.51454,0.92544,0.003085,2011724,5076498,5076498,0.0008,20000,50468,50468,0.5195016,1.3066534,1.31069084,0.2369468,0,0.456,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w4|WORKLOAD,ecom,25,10,NESTED,4,WORKLOAD,10000,4,0.25234,4560,0.456,3.024015,56.79,56.77,9.73208,24.475816,4.438556,4.899582,10.193106,4.438556,0.18134,0.45607,1.0,5.51436,2.19262,0.0,1.19262,4.51436,-0.785099,-1.707356,3727256,9405886,1699802,0.0008,40000,100936,18240,0.973208,2.4475816,0.4438556,0.4438556,0,0.456,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w4|CAP_10PCT,ecom,25,10,NESTED,4,CAP_10PCT,10000,4,0.25234,4560,0.456,3.024015,56.79,56.77,9.73208,24.475816,23.965607,24.426633,35.457456,4.438556,0.97915,2.46254,5.39942,5.51436,2.19262,4.39942,1.19262,4.51436,0.901192,-0.021066,3727256,9405886,9176272,0.0008,40000,100936,98541,0.973208,2.4475816,2.39656073,0.4438556,94541,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r10|NESTED|w4|CELL,ecom,25,10,NESTED,4,CELL,10000,4,0.25234,4560,0.456,3.024015,56.79,56.77,9.73208,24.475816,24.556565,24.555045,35.585868,4.438556,1.0033,2.52326,5.53256,5.51436,2.19262,4.53256,1.19262,4.51436,0.925552,0.003294,3727256,9405886,9405886,0.0008,40000,100936,100936,0.973208,2.4475816,2.45565648,0.4438556,0,0.456,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w1|WORKLOAD,ecom,25,50,DISJOINT,1,WORKLOAD,10000,1,0.24983,10000,1.0,6.113628,56.79,56.92,2.599684,32.326446,2.599684,3.243269,3.243269,2.599684,0.08042,1.0,1.0,12.43476,1.0,0.0,0.0,11.43476,0.0,-2.520496,1058958,13227994,1058958,0.004,10000,124916,10000,0.05199368,0.64652892,0.05199368,0.05199368,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w1|CAP_10PCT,ecom,25,50,DISJOINT,1,CAP_10PCT,10000,1,0.24983,10000,1.0,6.113628,56.79,56.92,2.599684,32.326446,32.426379,32.42439,118.109111,2.599684,1.00309,12.4732,12.4732,12.43476,1.0,11.4732,0.0,11.43476,2.523582,0.003087,1058958,13227994,13227994,0.004,10000,124916,124916,0.05199368,0.64652892,0.64852758,0.05199368,123916,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w1|CELL,ecom,25,50,DISJOINT,1,CELL,10000,1,0.24983,10000,1.0,6.113628,56.79,56.92,2.599684,32.326446,32.426379,32.42439,118.109111,2.599684,1.00309,12.4732,12.4732,12.43476,1.0,11.4732,0.0,11.43476,2.523582,0.003087,1058958,13227994,13227994,0.004,10000,124916,124916,0.05199368,0.64652892,0.64852758,0.05199368,0,0.2509,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w2|WORKLOAD,ecom,25,50,DISJOINT,2,WORKLOAD,10000,2,0.2498,10000,1.0,6.119369,56.79,56.66,5.198216,64.68205,5.198216,6.476243,6.476243,5.198216,0.08037,1.0,1.0,12.44312,1.0,0.0,0.0,11.44312,0.0,-2.521168,2011724,25127272,2011724,0.004,20000,249796,20000,0.10396432,1.293641,0.10396432,0.10396432,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w2|CAP_10PCT,ecom,25,50,DISJOINT,2,CAP_10PCT,10000,2,0.2498,10000,1.0,6.119369,56.79,56.66,5.198216,64.68205,64.881887,64.877936,236.310389,5.198216,1.00309,12.48157,12.48157,12.44312,1.0,11.48157,0.0,11.44312,2.524253,0.003085,2011724,25127272,25127272,0.004,20000,249796,249796,0.10396432,1.293641,1.29763774,0.10396432,247796,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w2|CELL,ecom,25,50,DISJOINT,2,CELL,10000,2,0.2498,10000,1.0,6.119369,56.79,56.66,5.198216,64.68205,64.881887,64.877936,236.310389,5.198216,1.00309,12.48157,12.48157,12.44312,1.0,11.48157,0.0,11.44312,2.524253,0.003085,2011724,25127272,25127272,0.004,20000,249796,249796,0.10396432,1.293641,1.29763774,0.10396432,0,0.2503,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w4|WORKLOAD,ecom,25,50,DISJOINT,4,WORKLOAD,10000,4,0.2502,10000,1.0,6.125555,56.79,56.8,9.73528,121.347834,9.73528,12.15197,12.15197,9.73528,0.08023,1.0,1.0,12.46475,1.0,0.0,0.0,11.46475,0.0,-2.522905,3727256,46630120,3727256,0.004,40000,500404,40000,0.1947056,2.42695668,0.1947056,0.1947056,0,1.0,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w4|CAP_10PCT,ecom,25,50,DISJOINT,4,CAP_10PCT,10000,4,0.2502,10000,1.0,6.125555,56.79,56.8,9.73528,121.347834,121.748157,121.74018,442.723158,9.73528,1.0033,12.50587,12.50587,12.46475,1.0,11.50587,0.0,11.46475,2.526198,0.003294,3727256,46630120,46630120,0.004,40000,500404,500404,0.1947056,2.42695668,2.43496314,0.1947056,496404,0.1,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
ecom|s25|r50|DISJOINT|w4|CELL,ecom,25,50,DISJOINT,4,CELL,10000,4,0.2502,10000,1.0,6.125555,56.79,56.8,9.73528,121.347834,121.748157,121.74018,442.723158,9.73528,1.0033,12.50587,12.50587,12.46475,1.0,11.50587,0.0,11.46475,2.526198,0.003294,3727256,46630120,46630120,0.004,40000,500404,500404,0.1947056,2.42695668,2.43496314,0.1947056,0,0.2516,策略间质量恒定（同一 survivor → 同一 artifact → 同一答案）
